ID,Count
21084,642
21085,642
21086,686
21087,686
21088,654
21089,622
21090,966
21091,672
21092,672
21093,644
21094,644
21095,644
21096,426
21097,208
21098,208
21099,212
21100,212
21101,212
21102,212
21103,322
21104,304
21105,226
21106,642
21107,642
21108,642
21109,642
21110,686
21111,686
21112,654
21113,622
21114,966
21115,672
21116,672
21117,644
21118,644
21119,644
21120,580
21121,208
21122,208
21123,212
21124,212
21125,212
21126,212
21127,322
21128,304
21129,226
21130,642
21131,642
21132,642
21133,642
21134,686
21135,686
21136,654
21137,622
21138,966
21139,672
21140,672
21141,644
21142,644
21143,644
21144,580
21145,208
21146,208
21147,212
21148,212
21149,212
21150,212
21151,322
21152,462
21153,520
21154,642
21155,642
21156,642
21157,642
21158,686
21159,686
21160,654
21161,622
21162,966
21163,672
21164,672
21165,644
21166,644
21167,644
21168,686
21169,208
21170,208
21171,212
21172,212
21173,212
21174,212
21175,338
21176,462
21177,442
21178,642
21179,642
21180,642
21181,642
21182,686
21183,686
21184,654
21185,622
21186,966
21187,1008
21188,1008
21189,936
21190,942
21191,942
21192,686
21193,208
21194,208
21195,212
21196,212
21197,212
21198,212
21199,498
21200,462
21201,442
21202,642
21203,642
21204,642
21205,642
21206,686
21207,686
21208,654
21209,622
21210,680
21211,702
21212,702
21213,702
21214,580
21215,534
21216,686
21217,208
21218,208
21219,212
21220,212
21221,212
21222,212
21223,498
21224,462
21225,442
21226,642
21227,642
21228,642
21229,642
21230,686
21231,686
21232,654
21233,622
21234,680
21235,702
21236,702
21237,702
21238,580
21239,534
21240,686
21241,208
21242,208
21243,212
21244,212
21245,212
21246,212
21247,498
21248,462
21249,442
21250,642
21251,642
21252,642
21253,642
21254,686
21255,686
21256,654
21257,622
21258,680
21259,702
21260,702
21261,702
21262,580
21263,534
21264,686
21265,208
21266,208
21267,212
21268,212
21269,212
21270,212
21271,498
21272,270
21273,308
21274,642
21275,642
21276,642
21277,642
21278,686
21279,686
21280,654
21281,622
21282,680
21283,702
21284,702
21285,702
21286,580
21287,534
21288,686
21289,208
21290,208
21291,212
21292,212
21293,212
21294,212
21295,498
21296,252
21297,294
21298,642
21299,642
21300,642
21301,642
21302,686
21303,686
21304,654
21305,622
21306,680
21307,702
21308,702
21309,702
21310,580
21311,534
21312,686
21313,208
21314,208
21315,212
21316,212
21317,212
21318,212
21319,378
21320,378
21321,378
21322,642
21323,642
21324,642
21325,642
21326,686
21327,686
21328,654
21329,622
21330,680
21331,702
21332,702
21333,702
21334,580
21335,534
21336,686
21337,208
21338,208
21339,212
21340,212
21341,212
21342,212
21343,346
21344,346
21345,346
21346,342
21347,342
21348,342
21349,342
21350,342
21351,328
21352,316
21353,316
21354,482
21355,482
21356,368
21357,398
21358,326
21359,342
21360,448
21361,208
21362,208
21363,212
21364,212
21365,212
21366,212
21367,316
21368,304
21369,226
21370,642
21371,642
21372,642
21373,642
21374,686
21375,686
21376,654
21377,622
21378,966
21379,672
21380,672
21381,644
21382,644
21383,644
21384,448
21385,562
21386,562
21387,212
21388,212
21389,212
21390,212
21391,316
21392,304
21393,332
21394,642
21395,642
21396,642
21397,642
21398,686
21399,686
21400,654
21401,622
21402,966
21403,672
21404,672
21405,644
21406,644
21407,644
21408,508
21409,470
21410,454
21411,416
21412,344
21413,334
21414,416
21415,316
21416,376
21417,322
21418,642
21419,642
21420,642
21421,642
21422,686
21423,686
21424,654
21425,622
21426,966
21427,672
21428,672
21429,644
21430,644
21431,644
21432,508
21433,236
21434,236
21435,416
21436,344
21437,334
21438,416
21439,316
21440,376
21441,322
21442,642
21443,642
21444,642
21445,642
21446,686
21447,686
21448,654
21449,622
21450,966
21451,672
21452,672
21453,644
21454,644
21455,644
21456,452
21457,236
21458,236
21459,416
21460,344
21461,334
21462,416
21463,316
21464,270
21465,478
21466,642
21467,642
21468,642
21469,642
21470,686
21471,686
21472,654
21473,622
21474,966
21475,672
21476,672
21477,644
21478,644
21479,644
21480,544
21481,236
21482,236
21483,416
21484,344
21485,334
21486,416
21487,316
21488,326
21489,696
21490,642
21491,642
21492,642
21493,642
21494,686
21495,686
21496,654
21497,622
21498,966
21499,672
21500,672
21501,644
21502,644
21503,644
21504,350
21505,236
21506,236
21507,416
21508,344
21509,334
21510,416
21511,316
21512,326
21513,696
21514,642
21515,642
21516,642
21517,642
21518,686
21519,686
21520,654
21521,622
21522,966
21523,672
21524,672
21525,644
21526,644
21527,644
21528,478
21529,236
21530,236
21531,416
21532,344
21533,334
21534,416
21535,316
21536,326
21537,696
21538,642
21539,642
21540,642
21541,642
21542,686
21543,686
21544,654
21545,622
21546,966
21547,672
21548,672
21549,644
21550,644
21551,644
21552,478
21553,236
21554,236
21555,416
21556,344
21557,334
21558,416
21559,316
21560,326
21561,696
21562,642
21563,642
21564,642
21565,642
21566,686
21567,686
21568,654
21569,622
21570,966
21571,672
21572,672
21573,644
21574,644
21575,644
21576,456
21577,236
21578,236
21579,416
21580,344
21581,334
21582,416
21583,316
21584,326
21585,364
21586,642
21587,642
21588,642
21589,642
21590,686
21591,686
21592,654
21593,622
21594,966
21595,672
21596,672
21597,644
21598,644
21599,644
21600,396
21601,236
21602,236
21603,416
21604,344
21605,334
21606,416
21607,316
21608,326
21609,402
21610,642
21611,642
21612,642
21613,642
21614,686
21615,686
21616,654
21617,622
21618,966
21619,672
21620,672
21621,644
21622,644
21623,644
21624,570
21625,236
21626,236
21627,416
21628,344
21629,334
21630,416
21631,316
21632,232
21633,302
21634,642
21635,642
21636,642
21637,642
21638,686
21639,686
21640,654
21641,622
21642,966
21643,672
21644,672
21645,644
21646,644
21647,644
21648,298
21649,562
21650,562
21651,212
21652,212
21653,212
21654,212
21655,316
21656,304
21657,332
21658,642
21659,642
21660,642
21661,642
21662,686
21663,686
21664,654
21665,622
21666,966
21667,672
21668,672
21669,644
21670,644
21671,644
21672,292
21673,562
21674,562
21675,212
21676,212
21677,212
21678,212
21679,316
21680,304
21681,332
21682,642
21683,642
21684,642
21685,642
21686,686
21687,686
21688,654
21689,622
21690,966
21691,672
21692,672
21693,644
21694,644
21695,644
21696,292
21697,562
21698,562
21699,212
21700,212
21701,212
21702,212
21703,316
21704,304
21705,332
21706,642
21707,642
21708,642
21709,642
21710,686
21711,686
21712,654
21713,622
21714,966
21715,672
21716,672
21717,644
21718,644
21719,644
21720,520
21721,562
21722,562
21723,212
21724,212
21725,212
21726,212
21727,316
21728,304
21729,332
21730,642
21731,642
21732,642
21733,642
21734,686
21735,686
21736,654
21737,622
21738,966
21739,672
21740,672
21741,644
21742,644
21743,644
21744,450
21745,562
21746,562
21747,212
21748,212
21749,212
21750,212
21751,316
21752,304
21753,332
21754,642
21755,642
21756,642
21757,642
21758,686
21759,686
21760,654
21761,622
21762,966
21763,672
21764,672
21765,644
21766,644
21767,644
21768,450
21769,562
21770,562
21771,212
21772,212
21773,212
21774,212
21775,242
21776,304
21777,332
21778,642
21779,642
21780,642
21781,642
21782,686
21783,686
21784,654
21785,622
21786,966
21787,672
21788,672
21789,644
21790,644
21791,644
21792,450
21793,562
21794,562
21795,212
21796,212
21797,212
21798,212
21799,242
21800,304
21801,332
21802,642
21803,642
21804,642
21805,642
21806,686
21807,686
21808,654
21809,622
21810,966
21811,672
21812,672
21813,644
21814,644
21815,644
21816,450
21817,562
21818,562
21819,212
21820,212
21821,212
21822,212
21823,242
21824,304
21825,332
21826,642
21827,642
21828,642
21829,642
21830,686
21831,686
21832,654
21833,622
21834,966
21835,672
21836,672
21837,644
21838,644
21839,644
21840,426
21841,562
21842,562
21843,212
21844,212
21845,212
21846,212
21847,322
21848,304
21849,332
21850,642
21851,642
21852,642
21853,642
21854,686
21855,686
21856,654
21857,622
21858,966
21859,672
21860,672
21861,644
21862,644
21863,644
21864,580
21865,562
21866,562
21867,212
21868,212
21869,212
21870,212
21871,322
21872,304
21873,332
21874,642
21875,642
21876,642
21877,642
21878,686
21879,686
21880,654
21881,622
21882,966
21883,672
21884,672
21885,644
21886,644
21887,644
21888,580
21889,562
21890,562
21891,212
21892,212
21893,212
21894,212
21895,322
21896,462
21897,520
21898,642
21899,642
21900,642
21901,642
21902,686
21903,686
21904,654
21905,622
21906,966
21907,672
21908,672
21909,644
21910,644
21911,644
21912,686
21913,562
21914,562
21915,212
21916,212
21917,212
21918,212
21919,338
21920,462
21921,442
21922,642
21923,642
21924,642
21925,642
21926,686
21927,686
21928,654
21929,622
21930,966
21931,1008
21932,1008
21933,936
21934,942
21935,942
21936,686
21937,562
21938,562
21939,212
21940,212
21941,212
21942,212
21943,498
21944,462
21945,442
21946,642
21947,642
21948,642
21949,642
21950,686
21951,686
21952,654
21953,622
21954,680
21955,702
21956,702
21957,702
21958,580
21959,534
21960,686
21961,562
21962,562
21963,212
21964,212
21965,212
21966,212
21967,498
21968,462
21969,442
21970,642
21971,642
21972,642
21973,642
21974,686
21975,686
21976,654
21977,622
21978,680
21979,702
21980,702
21981,702
21982,580
21983,534
21984,686
21985,562
21986,562
21987,212
21988,212
21989,212
21990,212
21991,498
21992,462
21993,442
21994,642
21995,642
21996,642
21997,642
21998,686
21999,686
22000,654
22001,622
22002,680
22003,702
22004,702
22005,702
22006,580
22007,534
22008,686
22009,562
22010,562
22011,212
22012,212
22013,212
22014,212
22015,498
22016,270
22017,308
22018,642
22019,642
22020,642
22021,642
22022,686
22023,686
22024,654
22025,622
22026,680
22027,702
22028,702
22029,702
22030,580
22031,534
22032,448
22033,208
22034,208
22035,212
22036,212
22037,212
22038,212
22039,316
22040,304
22041,226
22042,642
22043,642
22044,642
22045,642
22046,686
22047,686
22048,654
22049,622
22050,966
22051,672
22052,672
22053,644
22054,644
22055,644
22056,448
22057,562
22058,562
22059,212
22060,212
22061,212
22062,212
22063,316
22064,304
22065,332
22066,642
22067,642
22068,642
22069,642
22070,686
22071,686
22072,654
22073,622
22074,966
22075,672
22076,672
22077,644
22078,644
22079,644
22080,508
22081,470
22082,454
22083,416
22084,344
22085,334
22086,416
22087,316
22088,376
22089,322
22090,642
22091,642
22092,642
22093,642
22094,686
22095,686
22096,654
22097,622
22098,966
22099,672
22100,672
22101,644
22102,644
22103,644
22104,508
22105,236
22106,236
22107,416
22108,344
22109,334
22110,416
22111,316
22112,376
22113,322
22114,642
22115,642
22116,642
22117,642
22118,686
22119,686
22120,654
22121,622
22122,966
22123,672
22124,672
22125,644
22126,644
22127,644
22128,452
22129,236
22130,236
22131,416
22132,344
22133,334
22134,416
22135,316
22136,270
22137,478
22138,642
22139,642
22140,642
22141,642
22142,686
22143,686
22144,654
22145,622
22146,966
22147,672
22148,672
22149,644
22150,644
22151,644
22152,544
22153,236
22154,236
22155,416
22156,344
22157,334
22158,416
22159,316
22160,326
22161,696
22162,642
22163,642
22164,642
22165,642
22166,686
22167,686
22168,654
22169,622
22170,966
22171,672
22172,672
22173,644
22174,644
22175,644
22176,350
22177,236
22178,236
22179,416
22180,344
22181,334
22182,416
22183,316
22184,326
22185,696
22186,642
22187,642
22188,642
22189,642
22190,686
22191,686
22192,654
22193,622
22194,966
22195,672
22196,672
22197,644
22198,644
22199,644
22200,478
22201,236
22202,236
22203,416
22204,344
22205,334
22206,416
22207,316
22208,326
22209,696
22210,642
22211,642
22212,642
22213,642
22214,686
22215,686
22216,654
22217,622
22218,966
22219,672
22220,672
22221,644
22222,644
22223,644
22224,478
22225,236
22226,236
22227,416
22228,344
22229,334
22230,416
22231,316
22232,326
22233,696
22234,642
22235,642
22236,642
22237,642
22238,686
22239,686
22240,654
22241,622
22242,966
22243,672
22244,672
22245,644
22246,644
22247,644
22248,456
22249,236
22250,236
22251,416
22252,344
22253,334
22254,416
22255,316
22256,326
22257,364
22258,642
22259,642
22260,642
22261,642
22262,686
22263,686
22264,654
22265,622
22266,966
22267,672
22268,672
22269,644
22270,644
22271,644
22272,396
22273,236
22274,236
22275,416
22276,344
22277,334
22278,416
22279,316
22280,326
22281,402
22282,642
22283,642
22284,642
22285,642
22286,686
22287,686
22288,654
22289,622
22290,966
22291,672
22292,672
22293,644
22294,644
22295,644
22296,570
22297,236
22298,236
22299,416
22300,344
22301,334
22302,416
22303,316
22304,232
22305,302
22306,642
22307,642
22308,642
22309,642
22310,686
22311,686
22312,654
22313,622
22314,966
22315,672
22316,672
22317,644
22318,644
22319,644
22320,298
22321,364
22322,168
22323,416
22324,344
22325,334
22326,416
22327,316
22328,186
22329,186
22330,642
22331,642
22332,642
22333,642
22334,686
22335,686
22336,654
22337,622
22338,966
22339,672
22340,672
22341,644
22342,644
22343,644
22344,292
22345,364
22346,168
22347,416
22348,344
22349,334
22350,416
22351,316
22352,186
22353,186
22354,642
22355,642
22356,642
22357,642
22358,686
22359,686
22360,654
22361,622
22362,966
22363,672
22364,672
22365,644
22366,644
22367,644
22368,292
22369,364
22370,168
22371,416
22372,344
22373,334
22374,416
22375,316
22376,388
22377,388
22378,642
22379,642
22380,642
22381,642
22382,686
22383,686
22384,654
22385,622
22386,966
22387,672
22388,672
22389,644
22390,644
22391,644
22392,520
22393,364
22394,342
22395,416
22396,344
22397,334
22398,416
22399,316
22400,158
22401,310
22402,642
22403,642
22404,642
22405,642
22406,686
22407,686
22408,654
22409,622
22410,966
22411,672
22412,672
22413,644
22414,644
22415,644
22416,450
22417,430
22418,416
22419,416
22420,344
22421,334
22422,416
22423,316
22424,158
22425,310
22426,642
22427,642
22428,642
22429,642
22430,686
22431,686
22432,654
22433,622
22434,966
22435,672
22436,672
22437,644
22438,644
22439,644
22440,450
22441,394
22442,324
22443,416
22444,344
22445,334
22446,416
22447,242
22448,278
22449,310
22450,642
22451,642
22452,642
22453,642
22454,686
22455,686
22456,654
22457,622
22458,966
22459,672
22460,672
22461,644
22462,644
22463,644
22464,450
22465,394
22466,324
22467,416
22468,344
22469,334
22470,416
22471,242
22472,278
22473,310
22474,642
22475,642
22476,642
22477,642
22478,686
22479,686
22480,654
22481,622
22482,966
22483,672
22484,672
22485,644
22486,644
22487,644
22488,450
22489,394
22490,248
22491,416
22492,344
22493,334
22494,416
22495,242
22496,684
22497,684
22498,642
22499,642
22500,642
22501,642
22502,686
22503,686
22504,654
22505,622
22506,966
22507,672
22508,672
22509,644
22510,644
22511,644
22512,426
22513,394
22514,228
22515,416
22516,344
22517,334
22518,416
22519,322
22520,684
22521,684
22522,642
22523,642
22524,642
22525,642
22526,686
22527,686
22528,654
22529,622
22530,966
22531,672
22532,672
22533,644
22534,644
22535,644
22536,580
22537,394
22538,344
22539,416
22540,344
22541,334
22542,416
22543,322
22544,684
22545,684
22546,642
22547,642
22548,642
22549,642
22550,686
22551,686
22552,654
22553,622
22554,966
22555,672
22556,672
22557,644
22558,644
22559,644
22560,580
22561,440
22562,344
22563,416
22564,344
22565,334
22566,416
22567,322
22568,462
22569,520
22570,642
22571,642
22572,642
22573,642
22574,686
22575,686
22576,654
22577,622
22578,966
22579,672
22580,672
22581,644
22582,644
22583,644
22584,686
22585,368
22586,344
22587,416
22588,344
22589,334
22590,416
22591,338
22592,462
22593,442
22594,642
22595,642
22596,642
22597,642
22598,686
22599,686
22600,654
22601,622
22602,966
22603,1008
22604,1008
22605,936
22606,942
22607,942
22608,686
22609,546
22610,550
22611,416
22612,344
22613,334
22614,416
22615,498
22616,462
22617,442
22618,642
22619,642
22620,642
22621,642
22622,686
22623,686
22624,654
22625,622
22626,680
22627,702
22628,702
22629,702
22630,580
22631,534
22632,686
22633,546
22634,550
22635,416
22636,344
22637,334
22638,416
22639,498
22640,462
22641,442
22642,642
22643,642
22644,642
22645,642
22646,686
22647,686
22648,654
22649,622
22650,680
22651,702
22652,702
22653,702
22654,580
22655,534
22656,686
22657,546
22658,550
22659,416
22660,344
22661,334
22662,416
22663,498
22664,462
22665,442
22666,642
22667,642
22668,642
22669,642
22670,686
22671,686
22672,654
22673,622
22674,680
22675,702
22676,702
22677,702
22678,580
22679,534
22680,686
22681,546
22682,550
22683,416
22684,344
22685,334
22686,416
22687,498
22688,270
22689,308
22690,642
22691,642
22692,642
22693,642
22694,686
22695,686
22696,654
22697,622
22698,680
22699,702
22700,702
22701,702
22702,580
22703,534
22704,686
22705,546
22706,258
22707,416
22708,344
22709,334
22710,416
22711,498
22712,252
22713,294
22714,642
22715,642
22716,642
22717,642
22718,686
22719,686
22720,654
22721,622
22722,680
22723,702
22724,702
22725,702
22726,580
22727,534
22728,686
22729,546
22730,258
22731,416
22732,344
22733,334
22734,416
22735,378
22736,378
22737,378
22738,642
22739,642
22740,642
22741,642
22742,686
22743,686
22744,654
22745,622
22746,680
22747,702
22748,702
22749,702
22750,580
22751,534
22752,686
22753,546
22754,258
22755,416
22756,344
22757,334
22758,416
22759,346
22760,346
22761,346
22762,342
22763,342
22764,342
22765,342
22766,342
22767,328
22768,316
22769,316
22770,482
22771,482
22772,368
22773,398
22774,326
22775,342
22776,448
22777,208
22778,208
22779,212
22780,212
22781,212
22782,212
22783,316
22784,304
22785,226
22786,642
22787,642
22788,642
22789,642
22790,686
22791,686
22792,654
22793,622
22794,966
22795,672
22796,672
22797,644
22798,644
22799,644
22800,448
22801,562
22802,562
22803,212
22804,212
22805,212
22806,212
22807,316
22808,304
22809,332
22810,642
22811,642
22812,642
22813,642
22814,686
22815,686
22816,654
22817,622
22818,966
22819,672
22820,672
22821,644
22822,644
22823,644
22824,508
22825,470
22826,454
22827,416
22828,344
22829,334
22830,416
22831,316
22832,376
22833,322
22834,642
22835,642
22836,642
22837,642
22838,686
22839,686
22840,654
22841,622
22842,966
22843,672
22844,672
22845,644
22846,644
22847,644
22848,508
22849,236
22850,236
22851,416
22852,344
22853,334
22854,416
22855,316
22856,376
22857,322
22858,642
22859,642
22860,642
22861,642
22862,686
22863,686
22864,654
22865,622
22866,966
22867,672
22868,672
22869,644
22870,644
22871,644
22872,452
22873,236
22874,236
22875,416
22876,344
22877,334
22878,416
22879,316
22880,270
22881,478
22882,642
22883,642
22884,642
22885,642
22886,686
22887,686
22888,654
22889,622
22890,966
22891,672
22892,672
22893,644
22894,644
22895,644
22896,544
22897,236
22898,236
22899,416
22900,344
22901,334
22902,416
22903,316
22904,326
22905,696
22906,642
22907,642
22908,642
22909,642
22910,686
22911,686
22912,654
22913,622
22914,966
22915,672
22916,672
22917,644
22918,644
22919,644
22920,350
22921,236
22922,236
22923,416
22924,344
22925,334
22926,416
22927,316
22928,326
22929,696
22930,642
22931,642
22932,642
22933,642
22934,686
22935,686
22936,654
22937,622
22938,966
22939,672
22940,672
22941,644
22942,644
22943,644
22944,478
22945,236
22946,236
22947,416
22948,344
22949,334
22950,416
22951,316
22952,326
22953,696
22954,642
22955,642
22956,642
22957,642
22958,686
22959,686
22960,654
22961,622
22962,966
22963,672
22964,672
22965,644
22966,644
22967,644
22968,478
22969,236
22970,236
22971,416
22972,344
22973,334
22974,416
22975,316
22976,326
22977,696
22978,642
22979,642
22980,642
22981,642
22982,686
22983,686
22984,654
22985,622
22986,966
22987,672
22988,672
22989,644
22990,644
22991,644
22992,456
22993,236
22994,236
22995,416
22996,344
22997,334
22998,416
22999,316
23000,326
23001,364
23002,642
23003,642
23004,642
23005,642
23006,686
23007,686
23008,654
23009,622
23010,966
23011,672
23012,672
23013,644
23014,644
23015,644
23016,396
23017,236
23018,236
23019,416
23020,344
23021,334
23022,416
23023,316
23024,326
23025,402
23026,642
23027,642
23028,642
23029,642
23030,686
23031,686
23032,654
23033,622
23034,966
23035,672
23036,672
23037,644
23038,644
23039,644
23040,570
23041,236
23042,236
23043,416
23044,344
23045,334
23046,416
23047,316
23048,232
23049,302
23050,642
23051,642
23052,642
23053,642
23054,686
23055,686
23056,654
23057,622
23058,966
23059,672
23060,672
23061,644
23062,644
23063,644
23064,298
23065,364
23066,168
23067,416
23068,344
23069,334
23070,416
23071,316
23072,186
23073,186
23074,642
23075,642
23076,642
23077,642
23078,686
23079,686
23080,654
23081,622
23082,966
23083,672
23084,672
23085,644
23086,644
23087,644
23088,292
23089,364
23090,168
23091,416
23092,344
23093,334
23094,416
23095,316
23096,186
23097,186
23098,642
23099,642
23100,642
23101,642
23102,686
23103,686
23104,654
23105,622
23106,966
23107,672
23108,672
23109,644
23110,644
23111,644
23112,292
23113,364
23114,168
23115,416
23116,344
23117,334
23118,416
23119,316
23120,388
23121,388
23122,642
23123,642
23124,642
23125,642
23126,686
23127,686
23128,654
23129,622
23130,966
23131,672
23132,672
23133,644
23134,644
23135,644
23136,520
23137,364
23138,342
23139,416
23140,344
23141,334
23142,416
23143,316
23144,158
23145,310
23146,642
23147,642
23148,642
23149,642
23150,686
23151,686
23152,654
23153,622
23154,966
23155,672
23156,672
23157,644
23158,644
23159,644
23160,450
23161,430
23162,416
23163,416
23164,344
23165,334
23166,416
23167,316
23168,158
23169,310
23170,642
23171,642
23172,642
23173,642
23174,686
23175,686
23176,654
23177,622
23178,966
23179,672
23180,672
23181,644
23182,644
23183,644
23184,450
23185,394
23186,324
23187,416
23188,344
23189,334
23190,416
23191,242
23192,278
23193,310
23194,642
23195,642
23196,642
23197,642
23198,686
23199,686
23200,654
23201,622
23202,966
23203,672
23204,672
23205,644
23206,644
23207,644
23208,450
23209,394
23210,324
23211,416
23212,344
23213,334
23214,416
23215,242
23216,278
23217,310
23218,642
23219,642
23220,642
23221,642
23222,686
23223,686
23224,654
23225,622
23226,966
23227,672
23228,672
23229,644
23230,644
23231,644
23232,450
23233,394
23234,248
23235,416
23236,344
23237,334
23238,416
23239,242
23240,684
23241,684
23242,642
23243,642
23244,642
23245,642
23246,686
23247,686
23248,654
23249,622
23250,966
23251,672
23252,672
23253,644
23254,644
23255,644
23256,426
23257,394
23258,228
23259,416
23260,344
23261,334
23262,416
23263,322
23264,684
23265,684
23266,642
23267,642
23268,642
23269,642
23270,686
23271,686
23272,654
23273,622
23274,966
23275,672
23276,672
23277,644
23278,644
23279,644
23280,580
23281,394
23282,344
23283,416
23284,344
23285,334
23286,416
23287,322
23288,684
23289,684
23290,642
23291,642
23292,642
23293,642
23294,686
23295,686
23296,654
23297,622
23298,966
23299,672
23300,672
23301,644
23302,644
23303,644
23304,580
23305,440
23306,344
23307,416
23308,344
23309,334
23310,416
23311,322
23312,462
23313,520
23314,642
23315,642
23316,642
23317,642
23318,686
23319,686
23320,654
23321,622
23322,966
23323,672
23324,672
23325,644
23326,644
23327,644
23328,686
23329,368
23330,344
23331,416
23332,344
23333,334
23334,416
23335,338
23336,462
23337,442
23338,642
23339,642
23340,642
23341,642
23342,686
23343,686
23344,654
23345,622
23346,966
23347,1008
23348,1008
23349,936
23350,942
23351,942
23352,686
23353,546
23354,550
23355,416
23356,344
23357,334
23358,416
23359,498
23360,462
23361,442
23362,642
23363,642
23364,642
23365,642
23366,686
23367,686
23368,654
23369,622
23370,680
23371,702
23372,702
23373,702
23374,580
23375,534
23376,686
23377,546
23378,550
23379,416
23380,344
23381,334
23382,416
23383,498
23384,462
23385,442
23386,642
23387,642
23388,642
23389,642
23390,686
23391,686
23392,654
23393,622
23394,680
23395,702
23396,702
23397,702
23398,580
23399,534
